,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,remotework
958,45,no,travel_rarely,290.03550973654063,,8,4,life sciences,959,1,M,,4,1,laboratory technician,4,,2342.59,6090.75,2,yes,24,4.0,3,part time,1,10.0,2,2.0,3,,0,2,1979,28111.13,,
959,36,yes,travel_frequently,208.6190476190476,,25,4,life sciences,960,4,F,,3,1,research scientist,2,divorced,1685.0,4381.0,1,,19,3.0,1,part time,1,10.0,3,2.0,10,,7,8,1988,20220.0,,
960,26,no,non-travel,439.1111111111112,,4,1,,961,3,M,,2,2,sales executive,1,,3546.67,9221.33,1,no,12,3.0,1,part time,0,5.0,1,4.0,5,,0,3,1998,42560.0,,no
961,50,no,travel_rarely,369.3650793650794,,1,3,technical degree,962,3,F,,3,1,research scientist,1,,2983.33,7756.67,2,no,16,3.0,2,,1,7.0,2,3.0,4,,0,2,1974,35799.96,,
962,25,no,non-travel,290.03550973654063,,19,1,life sciences,963,1,M,,2,1,laboratory technician,4,,2342.59,6090.75,0,,17,3.0,4,part time,0,,2,2.0,5,,3,4,1999,28111.13,,
963,39,no,travel_rarely,299.10317460317464,sales,9,3,marketing,964,2,M,,2,1,sales representative,2,,2415.83,6281.17,0,,19,3.0,4,full time,1,3.0,3,3.0,2,,1,2,1985,28990.0,sales representative  -  sales,si
964,30,yes,travel_rarely,290.03550973654063,,1,3,medical,965,2,F,36.25443871706758,2,1,sales representative,3,,2342.59,6090.75,6,yes,19,3.0,3,part time,3,5.0,3,3.0,3,,0,2,1994,28111.13,,no
965,44,no,travel_frequently,573.8571428571429,,1,3,life sciences,966,4,F,,3,2,healthcare representative,4,married,4635.0,12051.0,4,,13,3.0,2,,1,12.0,2,2.0,5,,2,2,1980,55620.0,,si
966,29,no,travel_rarely,556.2566609977324,,5,4,medical,967,1,M,,3,2,sales executive,4,single,4492.84,11681.39,1,,14,3.0,2,part time,0,4.0,3,3.0,4,,0,2,1995,53914.11,,
967,21,yes,travel_rarely,290.03550973654063,,2,3,,968,3,F,36.25443871706758,2,1,sales representative,3,single,2342.59,6090.75,1,,13,3.0,4,part time,0,2.0,3,2.0,2,,0,2,2003,28111.13,,si
968,48,no,non-travel,290.03550973654063,,2,4,life sciences,969,4,F,,2,1,sales representative,4,single,2342.59,6090.75,1,yes,18,3.0,1,,0,3.0,3,2.0,3,,1,2,1976,28111.08,,si
969,23,yes,travel_rarely,556.2566609977324,,3,1,life sciences,970,2,F,,3,2,manufacturing director,3,married,4492.84,11681.39,0,yes,19,3.0,1,part time,1,4.0,3,4.0,3,,0,2,2001,53914.11,,
970,29,no,non-travel,245.2460317460317,,9,3,medical,971,3,F,,3,1,research scientist,3,divorced,1980.83,5150.17,5,no,18,3.0,2,part time,1,6.0,2,3.0,2,,2,2,1995,23770.0,,
971,40,yes,non-travel,248.031746031746,research & development,6,3,medical,972,4,M,,3,1,laboratory technician,1,married,2003.33,5208.67,7,,21,4.0,4,part time,0,,2,1.0,2,,2,2,1984,24040.0,laboratory technician  -  research & development,
972,34,no,travel_rarely,288.7857142857143,research & development,1,4,,973,3,M,36.098214285714285,2,1,research scientist,1,single,2332.5,6064.5,3,,11,3.0,2,part time,0,,1,3.0,3,,0,2,1990,27990.0,research scientist  -  research & development,
973,37,no,travel_rarely,290.03550973654063,research & development,7,4,other,974,2,M,36.25443871706758,3,1,research scientist,4,single,2342.59,6090.75,2,,18,3.0,3,part time,0,8.0,6,3.0,6,,0,1,1987,28111.13,research scientist  -  research & development,si
974,36,no,travel_rarely,556.2566609977324,,48,3,,975,3,F,,3,2,sales executive,3,,4492.84,11681.39,1,,16,3.0,2,,0,5.0,3,3.0,5,,1,0,1988,53914.08,,
975,32,yes,non-travel,290.03550973654063,,9,2,medical,976,3,M,,2,1,research scientist,1,single,2342.59,6090.75,0,yes,22,4.0,1,part time,0,4.0,0,3.0,3,,1,2,1992,28111.13,,no
976,34,no,travel_rarely,356.1587301587302,,13,1,life sciences,977,2,F,44.51984126984127,3,1,research scientist,4,single,2876.67,7479.33,3,,18,3.0,1,full time,0,5.0,4,3.0,3,,0,2,1990,34520.0,,no
977,28,no,non-travel,290.0238095238095,,24,4,,978,2,F,,3,1,laboratory technician,2,married,2342.5,6090.5,9,no,14,3.0,2,part time,1,4.0,2,3.0,2,,2,2,1996,28110.0,,
978,31,yes,travel_rarely,290.03550973654063,,22,3,,979,1,F,36.25443871706758,3,1,research scientist,3,married,2342.59,6090.75,4,,11,3.0,2,part time,0,,2,,5,,0,1,1993,28111.13,,si
979,25,no,non-travel,451.5952380952381,,17,1,medical,980,4,F,,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,no,15,3.0,2,part time,2,5.0,6,3.0,4,,3,2,1999,43770.0,,no
980,36,yes,travel_rarely,290.03550973654063,research & development,14,4,other,981,3,M,,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,yes,24,4.0,4,part time,1,5.0,2,1.0,4,,0,2,1988,28111.13,laboratory technician  -  research & development,no
981,31,yes,non-travel,290.03550973654063,,5,3,,982,2,F,,3,1,laboratory technician,2,,2342.59,6090.75,0,,17,3.0,1,part time,0,4.0,3,3.0,3,,1,2,1993,28111.13,,
982,49,no,travel_rarely,437.4603174603175,research & development,6,3,,983,1,M,,2,2,healthcare representative,3,,3533.33,9186.67,2,no,13,3.0,4,,0,19.0,0,3.0,2,,2,2,1975,42399.96,healthcare representative  -  research & development,
983,42,no,travel_rarely,556.2566609977324,,7,2,medical,984,4,F,,3,2,manufacturing director,3,,4492.84,11681.39,6,,14,3.0,2,,0,8.0,6,3.0,2,,2,1,1982,53914.08,,
984,28,no,non-travel,436.1190476190477,research & development,2,4,,985,1,F,,3,2,manufacturing director,4,,3522.5,9158.5,0,,18,3.0,2,part time,1,,2,,3,,2,2,1996,42270.0,manufacturing director  -  research & development,
985,36,no,travel_rarely,404.1349206349206,research & development,10,3,other,986,2,M,,3,1,laboratory technician,4,,3264.17,8486.83,1,no,20,4.0,1,full time,1,3.0,4,2.0,3,,1,2,1988,39170.0,laboratory technician  -  research & development,no
986,27,yes,non-travel,512.6746031746031,,29,2,medical,987,2,M,,1,2,sales executive,1,single,4140.83,10766.17,8,no,18,3.0,4,part time,0,,6,3.0,2,,2,2,1997,49690.0,,
987,34,no,non-travel,290.03550973654063,sales,8,1,life sciences,988,2,F,,2,1,sales representative,4,,2342.59,6090.75,0,,19,3.0,4,part time,0,,2,2.0,2,,2,2,1990,28111.13,sales representative  -  sales,
988,27,yes,non-travel,210.6825396825397,,2,3,life sciences,989,1,M,,3,1,research scientist,1,married,1701.67,4424.33,6,,14,3.0,2,part time,1,6.0,2,3.0,3,,1,2,1997,20420.0,,si
989,39,no,travel_frequently,291.05555555555554,,3,4,,990,3,M,,3,1,research scientist,3,,2350.83,6112.17,3,no,16,3.0,1,,1,8.0,2,3.0,2,,2,2,1985,28209.96,,
990,47,no,non-travel,1973.9841269841268,,47,4,medical,991,4,M,,3,5,research director,4,,15943.72,41453.67,9,no,17,3.0,4,full time,2,23.0,0,3.0,2,,2,2,1977,191324.62,,
991,21,yes,non-travel,290.03550973654063,,9,3,marketing,992,4,F,,3,1,sales representative,4,single,2342.59,6090.75,1,yes,14,3.0,2,part time,0,2.0,3,3.0,2,,0,2,2003,28111.13,,si
992,31,no,non-travel,1027.309523809524,,20,3,other,993,2,M,,3,2,manufacturing director,1,married,8297.5,21573.5,0,,15,3.0,3,,1,7.0,1,2.0,6,,0,2,1993,99570.0,,no
993,28,no,non-travel,290.03550973654063,,8,5,,994,1,M,,1,1,laboratory technician,3,married,2342.59,6090.75,1,,19,3.0,4,part time,3,3.0,4,,3,,1,2,1996,28111.13,,no
994,56,no,non-travel,1032.4872861766066,,2,1,,995,4,M,,3,3,manufacturing director,2,married,8339.32,21682.23,3,no,18,3.0,2,part time,1,23.0,4,3.0,3,,1,2,1968,100071.84,,
995,34,no,travel_rarely,1032.4872861766066,,5,3,life sciences,996,4,M,,2,3,healthcare representative,4,,8339.32,21682.23,4,no,15,3.0,3,,1,,2,3.0,3,,1,2,1990,100071.84,,si
996,29,no,non-travel,227.7063492063492,,15,2,life sciences,997,1,M,,3,1,laboratory technician,3,,1839.17,4781.83,1,no,16,3.0,4,,1,4.0,5,2.0,4,,2,2,1995,22070.0,,
997,35,no,non-travel,800.2222222222223,,3,1,life sciences,998,1,M,,3,2,healthcare representative,4,,6463.33,16804.67,0,no,17,3.0,3,,0,,1,2.0,6,,0,4,1989,77559.96,,si
998,34,yes,non-travel,290.03550973654063,,25,3,medical,999,1,M,,2,1,research scientist,2,single,2342.59,6090.75,4,yes,20,4.0,2,part time,0,5.0,0,3.0,2,,2,2,1990,28111.13,,
999,34,no,non-travel,556.2566609977324,,7,3,life sciences,1000,4,F,,3,2,sales executive,2,married,4492.84,11681.39,0,no,17,3.0,3,part time,1,4.0,3,3.0,3,,0,2,1990,53914.11,,no
1000,22,no,non-travel,213.57142857142856,,1,1,,1001,4,F,,2,1,research scientist,2,single,1725.0,4485.0,1,yes,11,3.0,3,part time,0,2.0,6,4.0,2,,2,2,2002,20700.0,,
1001,32,no,travel_frequently,287.96031746031747,,20,3,,1002,3,M,,4,1,sales representative,4,married,2325.83,6047.17,0,no,12,,1,,1,3.0,4,3.0,2,,2,2,1992,27910.0,,si
1002,36,no,non-travel,556.2566609977324,,11,2,marketing,1003,4,M,,3,2,sales executive,4,divorced,4492.84,11681.39,1,,11,3.0,4,,1,5.0,3,3.0,5,,0,2,1988,53914.08,,
1003,35,no,non-travel,556.2566609977324,,2,2,,1004,4,M,,3,2,manufacturing director,3,single,4492.84,11681.39,2,no,11,3.0,4,,0,,3,,3,,0,2,1989,53914.08,,si
1004,34,yes,non-travel,848.5079365079365,,9,4,,1005,1,F,106.06349206349206,3,2,sales executive,1,single,6853.33,17818.67,0,,17,3.0,1,full time,0,6.0,3,3.0,5,,0,3,1990,82240.0,,
1005,32,yes,non-travel,269.2857142857143,research & development,15,3,medical,1006,3,M,,3,1,laboratory technician,3,,2175.0,5655.0,1,no,12,3.0,3,part time,1,,5,2.0,2,,2,2,1992,26100.0,laboratory technician  -  research & development,si
1006,38,no,travel_rarely,591.2936507936508,,25,2,,1007,3,F,73.91170634920636,2,2,healthcare representative,4,,4775.83,12417.17,7,no,13,3.0,3,full time,2,9.0,2,3.0,6,,1,3,1986,57310.0,,
1007,28,no,travel_rarely,261.96031746031747,,6,3,,1008,4,M,32.745039682539684,2,1,research scientist,3,married,2115.83,5501.17,1,no,13,,3,part time,1,4.0,0,3.0,4,2.0,2,2,1996,25390.0,,si
1008,36,no,travel_frequently,245.1428571428572,,4,4,other,1009,4,M,30.642857142857142,2,1,laboratory technician,4,married,1980.0,5148.0,1,,13,3.0,2,part time,1,2.0,2,4.0,2,,2,2,1988,23760.0,,
1009,57,no,non-travel,1973.9841269841268,,4,4,,1010,4,F,246.74801587301585,3,5,manager,1,divorced,15943.72,41453.67,4,no,13,3.0,4,full time,1,28.0,2,3.0,5,,4,2,1967,191324.62,,
1010,46,no,non-travel,290.03550973654063,research & development,7,3,medical,1011,1,F,,3,1,research scientist,3,,2342.59,6090.75,4,yes,19,3.0,3,part time,1,,2,,3,,0,2,1978,28111.13,research scientist  -  research & development,si
1011,21,no,travel_rarely,290.03550973654063,,3,3,,1012,1,M,,2,1,laboratory technician,3,single,2342.59,6090.75,1,,12,3.0,1,part time,0,2.0,2,2.0,2,,1,2,2003,28111.13,,si
1012,51,no,travel_frequently,1582.7713464696226,,2,3,,1013,4,F,,3,4,manager,1,,12783.92,33238.2,2,no,22,4.0,3,full time,1,,3,,2,,2,2,1973,153407.07,,
1013,47,no,non-travel,1968.6746031746031,,15,2,life sciences,1014,4,M,,3,5,research director,2,,15900.83,41342.17,5,,11,3.0,1,full time,1,25.0,2,3.0,4,,0,3,1977,190810.0,,
1014,33,no,non-travel,283.0079365079365,,13,3,other,1015,3,F,,2,1,laboratory technician,2,married,2285.83,5943.17,1,no,20,4.0,3,part time,1,2.0,2,3.0,2,,2,2,1991,27430.0,,si
1015,36,no,non-travel,1032.4872861766066,,8,2,,1016,3,F,,2,3,sales executive,4,married,8339.32,21682.23,4,,11,3.0,2,part time,1,16.0,6,2.0,13,,4,12,1988,100071.84,,no
1016,30,no,non-travel,387.936507936508,,1,3,life sciences,1017,1,F,48.49206349206349,3,1,research scientist,4,divorced,3133.33,8146.67,1,no,15,3.0,1,full time,3,3.0,5,,3,,1,2,1994,37600.0,,si
1017,22,yes,travel_frequently,290.03550973654063,,10,2,,1018,1,F,,2,1,laboratory technician,3,,2342.59,6090.75,1,,20,4.0,3,,0,2.0,2,1.0,2,,2,2,2002,28111.08,,si
1018,35,no,travel_rarely,468.2063492063493,,2,3,marketing,1019,3,F,,3,2,sales executive,1,,3781.67,9832.33,0,,12,3.0,4,part time,0,4.0,3,3.0,3,,0,2,1989,45380.0,,
1019,29,no,non-travel,290.03550973654063,,1,4,medical,1020,4,M,,3,1,laboratory technician,3,single,2342.59,6090.75,0,yes,11,3.0,3,part time,0,,2,2.0,4,,0,2,1995,28111.13,,no
1020,36,no,travel_rarely,290.03550973654063,,6,1,life sciences,1021,3,M,36.25443871706758,3,1,research scientist,3,married,2342.59,6090.75,0,yes,14,,4,part time,0,4.0,3,3.0,3,,2,2,1988,28111.13,,
1021,29,no,travel_frequently,398.97619047619054,,2,3,life sciences,1022,4,M,,2,1,laboratory technician,4,married,3222.5,8378.5,1,,12,3.0,2,full time,1,,2,3.0,2,,2,2,1995,38670.0,,no
1022,29,no,travel_rarely,214.60317460317464,,1,3,technical degree,1023,4,M,26.82539682539683,3,1,research scientist,1,single,1733.33,4506.67,2,,11,3.0,2,part time,0,5.0,2,2.0,3,,1,2,1995,20800.0,,no
1023,26,no,non-travel,216.25396825396828,research & development,1,3,medical,1024,4,F,,3,1,research scientist,2,single,1746.67,4541.33,1,,18,3.0,4,part time,0,,3,2.0,2,,2,1,1998,20960.0,research scientist  -  research & development,
1024,59,no,non-travel,290.03550973654063,,23,4,life sciences,1025,1,M,,3,1,research scientist,3,,2342.59,6090.75,1,,12,3.0,4,part time,2,,3,3.0,2,,2,2,1965,28111.13,,si
1025,40,yes,non-travel,402.7936507936508,,23,3,medical,1026,3,M,,3,1,research scientist,1,single,3253.33,8458.67,0,,13,3.0,1,full time,0,6.0,2,3.0,5,,0,3,1984,39040.0,,
1026,31,no,travel_rarely,477.3888888888889,,6,3,technical degree,1027,1,F,,2,2,laboratory technician,4,married,3855.83,10025.17,0,no,12,3.0,1,,1,10.0,6,3.0,9,,6,7,1993,46270.0,,
1027,51,no,non-travel,1582.7713464696226,,46,3,life sciences,1028,4,F,,3,4,research director,1,married,12783.92,33238.2,4,,11,3.0,2,full time,0,,2,,3,,1,2,1973,153407.07,,si
1028,42,no,non-travel,556.2566609977324,,10,2,medical,1029,3,M,69.53208262471655,1,2,sales executive,2,single,4492.84,11681.39,1,no,13,3.0,1,part time,0,19.0,4,3.0,19,,11,9,1982,53914.11,,si
1029,32,yes,non-travel,237.5079365079365,,1,3,,1030,4,F,,3,1,sales representative,2,,1918.33,4987.67,1,yes,11,3.0,1,part time,0,,2,4.0,3,,2,2,1992,23020.0,,
1030,45,yes,non-travel,290.03550973654063,,3,3,life sciences,1031,1,M,,3,1,laboratory technician,1,,2342.59,6090.75,4,no,12,,3,,0,10.0,4,4.0,3,,1,2,1979,28111.08,,
1031,41,no,non-travel,290.03550973654063,research & development,16,2,,1032,3,M,,3,1,research scientist,3,divorced,2342.59,6090.75,9,no,16,3.0,2,,1,6.0,0,3.0,4,,0,0,1983,28111.08,research scientist  -  research & development,
1032,26,no,travel_rarely,290.03550973654063,research & development,19,1,medical,1033,4,M,,3,1,laboratory technician,4,married,2342.59,6090.75,3,,11,3.0,3,part time,3,,6,2.0,3,,1,2,1998,28111.13,laboratory technician  -  research & development,no
1033,41,no,travel_rarely,290.03550973654063,,1,4,life sciences,1034,2,M,36.25443871706758,3,1,laboratory technician,2,,2342.59,6090.75,3,no,22,4.0,3,part time,1,7.0,3,3.0,4,,0,3,1983,28111.13,,
1034,52,no,travel_rarely,1582.7713464696226,,11,2,technical degree,1035,4,F,,2,4,manufacturing director,2,,12783.92,33238.2,3,no,16,3.0,2,full time,0,,1,2.0,5,,0,3,1972,153407.07,,si
1035,28,no,travel_frequently,523.1984126984128,,2,1,life sciences,1036,4,M,65.3998015873016,1,2,sales executive,4,single,4225.83,10987.17,3,no,20,4.0,2,part time,0,,3,3.0,6,,0,0,1996,50710.0,,
1036,36,yes,non-travel,556.2566609977324,,18,4,marketing,1037,4,F,,3,2,sales executive,3,married,4492.84,11681.39,0,,18,3.0,3,part time,1,5.0,0,2.0,4,,3,2,1988,53914.11,,si
1037,39,no,non-travel,290.03550973654063,,7,3,,1038,4,M,36.25443871706758,4,1,research scientist,3,divorced,2342.59,6090.75,1,no,11,3.0,4,part time,3,4.0,2,3.0,4,,0,3,1985,28111.13,,
1038,32,yes,non-travel,556.2566609977324,,22,4,,1039,4,M,,3,2,manufacturing director,3,married,4492.84,11681.39,1,,15,3.0,4,part time,2,10.0,3,2.0,10,,6,7,1992,53914.11,,
1039,52,no,non-travel,1093.2380952380952,,2,3,,1040,2,M,,3,3,sales executive,2,,8830.0,22958.0,2,,11,3.0,2,,0,14.0,5,3.0,4,,3,2,1972,105960.0,,si
1040,42,no,non-travel,564.0555555555557,,22,3,,1041,4,F,70.50694444444446,3,2,research scientist,4,,4555.83,11845.17,3,,14,3.0,1,full time,2,12.0,4,2.0,6,,3,3,1982,54670.0,,no
1041,33,no,non-travel,556.2566609977324,,2,1,marketing,1042,3,M,,3,2,sales executive,2,married,4492.84,11681.39,0,yes,13,3.0,1,part time,3,4.0,3,2.0,3,,1,2,1991,53914.11,,si
1042,26,no,travel_rarely,556.2566609977324,,18,1,life sciences,1043,1,M,,4,2,sales executive,3,married,4492.84,11681.39,2,no,11,3.0,2,,0,6.0,3,2.0,3,,1,2,1998,53914.08,,
1043,28,no,non-travel,595.2142857142857,,10,3,marketing,1044,4,F,74.40178571428571,2,2,sales executive,4,married,4807.5,12499.5,1,yes,11,3.0,4,full time,0,,3,3.0,6,2.0,4,4,1996,57690.0,,si
1044,28,yes,travel_rarely,247.0,,22,4,life sciences,1045,4,F,,3,1,research scientist,3,single,1995.0,5187.0,1,yes,13,,4,part time,0,8.0,2,3.0,8,,7,7,1996,23940.0,,si
1045,38,no,non-travel,374.4206349206349,,11,3,medical,1046,1,F,,3,1,laboratory technician,3,single,3024.17,7862.83,4,no,18,3.0,1,full time,0,8.0,6,3.0,3,,0,2,1986,36290.0,,
1046,36,no,travel_frequently,965.9206349206348,,18,2,life sciences,1047,3,M,,3,3,manufacturing director,4,,7801.67,20284.33,2,no,11,3.0,3,part time,0,10.0,2,3.0,2,,2,2,1988,93620.0,,si
1047,26,no,non-travel,333.1507936507937,,1,3,,1048,1,M,,3,1,laboratory technician,4,,2690.83,6996.17,4,no,11,3.0,2,full time,1,7.0,2,2.0,3,,0,2,1998,32290.0,,
1048,31,no,non-travel,556.2566609977324,,7,4,marketing,1049,4,F,,3,2,sales executive,1,divorced,4492.84,11681.39,7,no,14,3.0,2,part time,2,,3,3.0,3,,0,2,1993,53914.11,,si
1049,32,no,non-travel,1694.3333333333333,research & development,8,5,life sciences,1050,1,F,,3,4,research director,2,,13685.0,35581.0,3,no,11,3.0,3,full time,0,,3,4.0,3,,1,0,1992,164220.0,research director  -  research & development,
1050,37,no,non-travel,582.6269841269842,,16,4,marketing,1051,3,F,,2,2,sales executive,1,,4705.83,12235.17,4,no,13,3.0,1,,2,11.0,3,2.0,3,,0,2,1987,56469.96,,
1051,26,yes,travel_rarely,453.968253968254,,9,2,,1052,1,M,,2,1,sales representative,1,,3666.67,9533.33,3,no,12,3.0,1,full time,0,6.0,2,3.0,3,,2,2,1998,44000.0,,
1052,57,no,non-travel,213.15873015873007,,1,2,life sciences,1053,1,F,,3,1,research scientist,1,,1721.67,4476.33,2,,22,4.0,4,part time,1,5.0,3,4.0,3,,1,0,1967,20660.0,,
1053,42,no,non-travel,290.03550973654063,,5,5,medical,1054,2,M,36.25443871706758,4,1,research scientist,3,,2342.59,6090.75,2,,12,3.0,1,part time,0,7.0,5,,4,,0,3,1982,28111.13,,si
1054,32,no,travel_rarely,290.03550973654063,,8,2,,1055,4,F,,4,1,human resources,2,,2342.59,6090.75,9,no,18,,4,part time,0,8.0,3,3.0,3,,0,2,1992,28111.13,,
1055,32,yes,travel_frequently,290.03550973654063,research & development,2,3,life sciences,1056,2,M,,3,1,laboratory technician,4,,2342.59,6090.75,6,,13,3.0,3,part time,1,7.0,2,1.0,2,2.0,2,2,1992,28111.13,laboratory technician  -  research & development,
1056,49,no,non-travel,566.015873015873,sales,7,3,marketing,1057,3,M,,3,2,sales executive,1,divorced,4571.67,11886.33,4,no,11,3.0,1,,3,,3,3.0,2,,2,2,1975,54860.04,sales executive  -  sales,no
1057,35,yes,non-travel,290.03550973654063,,9,4,,1058,1,F,,3,1,human resources,3,married,2342.59,6090.75,1,no,15,3.0,4,,0,2.0,0,3.0,2,,2,2,1989,28111.08,,
1058,45,no,non-travel,326.23809523809524,,5,3,life sciences,1059,3,M,,2,1,laboratory technician,3,single,2635.0,6851.0,3,,14,3.0,4,,0,7.0,5,3.0,5,,0,3,1979,31620.0,,no
1059,50,no,travel_rarely,686.2142857142858,research & development,5,4,,1060,1,M,,3,2,healthcare representative,3,married,5542.5,14410.5,2,no,14,,2,full time,1,20.0,0,2.0,3,,1,2,1974,66510.0,healthcare representative  -  research & development,si
1060,45,no,non-travel,352.8571428571429,,20,3,life sciences,1061,4,M,44.10714285714286,3,1,research scientist,2,,2850.0,7410.0,1,,13,3.0,3,full time,0,6.0,3,2.0,5,,1,3,1979,34200.0,,no
1061,29,yes,non-travel,300.13492063492066,,1,3,,1062,1,M,,3,1,sales representative,3,married,2424.17,6302.83,3,,15,3.0,4,full time,1,5.0,3,4.0,3,,1,2,1995,29090.0,,
1062,45,no,travel_frequently,1032.4872861766066,research & development,2,1,,1063,2,M,,3,3,manufacturing director,3,single,8339.32,21682.23,5,,18,,2,,0,16.0,2,2.0,2,,2,2,1979,100071.84,manufacturing director  -  research & development,
1063,56,no,travel_rarely,556.2566609977324,,4,4,life sciences,1064,4,M,,3,2,healthcare representative,3,married,4492.84,11681.39,0,,16,3.0,2,part time,0,4.0,2,3.0,3,,1,2,1968,53914.11,,si
1064,29,no,travel_frequently,505.3492063492064,,7,3,life sciences,1065,3,M,,3,2,sales executive,1,single,4081.67,10612.33,0,,14,3.0,4,part time,0,5.0,5,3.0,4,,1,3,1995,48980.0,,
1065,50,no,travel_rarely,556.2566609977324,,45,2,medical,1066,4,F,69.53208262471655,2,2,laboratory technician,1,married,4492.84,11681.39,4,,25,4.0,1,part time,1,10.0,3,3.0,3,,1,2,1974,53914.11,,
1066,30,no,travel_frequently,328.09523809523813,,2,1,life sciences,1067,4,F,41.011904761904766,3,1,laboratory technician,2,,2650.0,6890.0,0,no,13,3.0,3,full time,3,,3,3.0,3,,0,2,1994,31800.0,,
1067,33,no,non-travel,1160.095238095238,,10,3,,1068,3,M,145.01190476190476,3,3,manager,4,,9370.0,24362.0,2,,25,,2,full time,0,10.0,5,4.0,5,,0,0,1991,112440.0,,
1068,32,yes,travel_frequently,290.03550973654063,,3,3,life sciences,1069,4,F,36.25443871706758,3,1,research scientist,3,,2342.59,6090.75,1,no,12,3.0,1,part time,0,7.0,2,,7,,7,7,1992,28111.13,,si
1069,41,no,non-travel,419.8174603174604,,43,2,life sciences,1070,4,M,,3,2,healthcare representative,4,divorced,3390.83,8816.17,3,,18,3.0,3,,0,8.0,2,3.0,2,,2,2,1983,40689.96,,
1070,37,no,travel_rarely,290.03550973654063,,2,4,life sciences,1071,3,M,,3,1,sales representative,4,,2342.59,6090.75,3,yes,21,4.0,4,part time,0,7.0,3,2.0,3,,1,2,1987,28111.13,,
1071,34,no,non-travel,659.4920634920635,,8,4,life sciences,1072,1,M,82.43650793650794,3,2,sales executive,1,,5326.67,13849.33,2,no,13,3.0,4,full time,1,,6,1.0,2,,2,2,1990,63920.0,,no
1072,31,no,non-travel,1032.4872861766066,sales,14,4,,1073,1,M,,3,3,sales executive,2,married,8339.32,21682.23,3,,12,3.0,2,,1,9.0,3,3.0,4,,1,3,1993,100071.84,sales executive  -  sales,
1073,39,yes,travel_rarely,500.9126984126984,,2,3,medical,1074,3,M,,3,2,manufacturing director,2,married,4045.83,10519.17,4,,11,3.0,1,,2,,2,3.0,5,,1,4,1985,48549.96,,no
1074,49,no,travel_rarely,290.03550973654063,research & development,15,4,,1075,3,F,,3,1,research scientist,1,married,2342.59,6090.75,8,,12,3.0,4,part time,1,,3,2.0,8,,7,6,1975,28111.13,research scientist  -  research & development,
